tvec,S,E,I1,I2,I3,D,R
1.5006252527236938,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
1.5839931964874268,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
1.6673613786697388,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
1.7507294416427612,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
1.8340975046157837,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
1.9174655675888062,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.000833749771118,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.0842018127441406,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.167569875717163,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.2509379386901855,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.334306001663208,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.4176740646362305,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.501042127609253,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.5844101905822754,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.667778253555298,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.7511463165283203,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.8345143795013428,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
2.9178824424743652,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.0012505054473877,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.08461856842041,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.1679863929748535,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.251354694366455,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.3347227573394775,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.4180908203125,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.5014588832855225,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.584827184677124,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.6681950092315674,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.751563310623169,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.8349311351776123,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
3.918299436569214,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.001667499542236,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.08503532409668,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.168403625488281,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.251771450042725,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.335139751434326,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.4185075759887695,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.501875877380371,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.5852437019348145,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.668612003326416,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.751979827880859,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.835348129272461,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
4.918715953826904,0.7319999933242798,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.2639999985694885
5.002084255218506,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.085452079772949,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.168820381164551,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.252188682556152,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.335556507110596,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.418924808502197,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.502292633056641,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.585660934448242,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.6690287590026855,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.752397060394287,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.8357648849487305,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
5.919133186340332,0.7319999933242798,0.0020000000949949026,0.0,0.0,0.0,0.0,0.26600000262260437
6.002501010894775,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.085869312286377,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.16923713684082,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.252605438232422,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.335972785949707,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.419341087341309,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.50270938873291,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.586077690124512,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.669445514678955,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.752813816070557,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.836181640625,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
6.919549942016602,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.002917766571045,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.0862860679626465,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.169654369354248,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.253021717071533,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.336390018463135,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.419758319854736,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.503126621246338,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.586493968963623,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.669862270355225,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.753230571746826,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.836598873138428,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
7.919966220855713,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.003334999084473,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.086703300476074,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.17007064819336,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.253438949584961,0.7319999933242798,0.0,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.336807250976562,0.7300000190734863,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.420175552368164,0.7300000190734863,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.50354290008545,0.7300000190734863,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.58691120147705,0.7300000190734863,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.670279502868652,0.7300000190734863,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.753647804260254,0.7300000190734863,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.837015151977539,0.7279999852180481,0.004000000189989805,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
8.92038345336914,0.7279999852180481,0.004000000189989805,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
9.003751754760742,0.7279999852180481,0.004000000189989805,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
9.087120056152344,0.7279999852180481,0.004000000189989805,0.0020000000949949026,0.0,0.0,0.0,0.26600000262260437
9.170487403869629,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.25385570526123,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.337224006652832,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.420591354370117,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.503959655761719,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.58732795715332,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.670696258544922,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.754063606262207,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.837431907653809,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
9.92080020904541,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.004168510437012,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.087535858154297,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.170904159545898,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.2542724609375,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.337640762329102,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.421009063720703,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.504377365112305,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.58774471282959,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.671113014221191,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.754481315612793,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.837849617004395,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
10.921217918395996,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.004585266113281,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.087953567504883,0.7279999852180481,0.0020000000949949026,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.171321868896484,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.25468921661377,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.338057518005371,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.421425819396973,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.504794120788574,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.58816146850586,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.671529769897461,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.754898071289062,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.838266372680664,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
11.92163372039795,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.00500202178955,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.088370323181152,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.171738624572754,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.255105972290039,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.33847427368164,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.421842575073242,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.505210876464844,0.7260000109672546,0.004000000189989805,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.588578224182129,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.671945571899414,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.755314826965332,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.838682174682617,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
12.922051429748535,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.00541877746582,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.088787078857422,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.172155380249023,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.255522727966309,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.33889102935791,0.7239999771118164,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.422259330749512,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.505627632141113,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.588994979858398,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.67236328125,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.755731582641602,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.839099884033203,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
13.922468185424805,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.00583553314209,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.089204788208008,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.172572135925293,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.255939483642578,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.339308738708496,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.422676086425781,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.506043434143066,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.589412689208984,0.722000002861023,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.26600000262260437
14.67278003692627,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
14.756149291992188,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
14.839516639709473,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
14.922883987426758,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
15.006253242492676,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
15.089620590209961,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
15.172987937927246,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
15.256357192993164,0.7200000286102295,0.00800000037997961,0.004000000189989805,0.0,0.0,0.0,0.2680000066757202
15.33972454071045,0.7200000286102295,0.00800000037997961,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.2680000066757202
15.423091888427734,0.7200000286102295,0.00800000037997961,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.2680000066757202
15.506461143493652,0.7200000286102295,0.00800000037997961,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.2680000066757202
15.589828491210938,0.7200000286102295,0.00800000037997961,0.0020000000949949026,0.0020000000949949026,0.0,0.0,0.2680000066757202
15.673197746276855,0.7200000286102295,0.00800000037997961,0.0020000000949949026,0.0,0.0,0.0,0.27000001072883606
15.75656509399414,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
15.839932441711426,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
15.923301696777344,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.006669998168945,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.090036392211914,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.17340660095215,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.256772994995117,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.34014129638672,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.42350959777832,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.506877899169922,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.590246200561523,0.7200000286102295,0.006000000052154064,0.004000000189989805,0.0,0.0,0.0,0.27000001072883606
16.673614501953125,0.7200000286102295,0.004000000189989805,0.006000000052154064,0.0,0.0,0.0,0.27000001072883606
16.756980895996094,0.7200000286102295,0.004000000189989805,0.006000000052154064,0.0,0.0,0.0,0.27000001072883606
16.840351104736328,0.7200000286102295,0.004000000189989805,0.006000000052154064,0.0,0.0,0.0,0.27000001072883606
16.923717498779297,0.7200000286102295,0.004000000189989805,0.006000000052154064,0.0,0.0,0.0,0.27000001072883606
17.0070858001709,0.7200000286102295,0.004000000189989805,0.006000000052154064,0.0,0.0,0.0,0.27000001072883606
17.0904541015625,0.7200000286102295,0.004000000189989805,0.006000000052154064,0.0,0.0,0.0,0.27000001072883606
17.1738224029541,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.257190704345703,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.340559005737305,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.423925399780273,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.507295608520508,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.590662002563477,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.674030303955078,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.75739860534668,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.84076690673828,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
17.924135208129883,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.007503509521484,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.090871810913086,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.174240112304688,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.25760841369629,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.340974807739258,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.42434310913086,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.50771141052246,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.591079711914062,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.674448013305664,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.757816314697266,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.841182708740234,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
18.92455291748047,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.007919311523438,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.091289520263672,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.17465591430664,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.258024215698242,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.341392517089844,0.7200000286102295,0.0020000000949949026,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.424760818481445,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.508127212524414,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.59149742126465,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.674863815307617,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.75823211669922,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.84160041809082,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
19.924968719482422,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.008337020874023,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.091705322265625,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.175071716308594,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.258441925048828,0.7179999947547913,0.004000000189989805,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.341808319091797,0.7160000205039978,0.006000000052154064,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.4251766204834,0.7160000205039978,0.006000000052154064,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.508544921875,0.7160000205039978,0.006000000052154064,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
20.5919132232666,0.7160000205039978,0.006000000052154064,0.00800000037997961,0.0,0.0,0.0,0.27000001072883606
