date,median,95_ci,05_ci,param,age_group,num_diseased
2020-06-11,0.4821581293931532,0.48513857057178816,0.4793896142875836,relative_asymp_transmission,40-49,696.0
2020-06-12,0.48217818652078936,0.4852895851340548,0.4789631030816622,relative_asymp_transmission,40-49,696.0
2020-06-13,0.48232445571383575,0.48532368225500694,0.47921926059135006,relative_asymp_transmission,40-49,696.0
2020-06-14,0.4824142316699237,0.4855250700128556,0.4793332102805299,relative_asymp_transmission,40-49,696.0
2020-06-15,0.4821943181808925,0.48523306690140044,0.4791299960214553,relative_asymp_transmission,40-49,696.0
2020-06-16,0.48239282425924934,0.48552948199528945,0.4794291257577223,relative_asymp_transmission,40-49,696.0
2020-06-17,0.4817262508481263,0.48489329629643946,0.478892984882986,relative_asymp_transmission,40-49,696.0
2020-06-18,0.4821164599790445,0.48533447221231074,0.4793114051482217,relative_asymp_transmission,40-49,696.0
2020-06-19,0.4824267676012478,0.4856545798624626,0.47933216231033493,relative_asymp_transmission,40-49,696.0
2020-06-20,0.4823161057572487,0.4854296231135608,0.4792870590386523,relative_asymp_transmission,40-49,696.0
2020-06-21,0.48244445006065806,0.48552487949598466,0.47957647650036306,relative_asymp_transmission,40-49,696.0
2020-06-22,0.48255101206529144,0.4855941079303179,0.4797066666928474,relative_asymp_transmission,40-49,696.0
2020-06-23,0.4830189186807939,0.48593343035000985,0.48019715921473777,relative_asymp_transmission,40-49,696.0
2020-06-24,0.4814430766802108,0.4845599946048753,0.4787362387978239,relative_asymp_transmission,40-49,696.0
2020-06-25,0.48224181104339786,0.4852229428746103,0.4792938030496184,relative_asymp_transmission,40-49,696.0
2020-06-26,0.48215826867384076,0.48524425430989043,0.47914403399313965,relative_asymp_transmission,40-49,696.0
2020-06-27,0.48279828834399885,0.48580550769068975,0.47977665441851824,relative_asymp_transmission,40-49,696.0
2020-06-28,0.4827697140972141,0.4857689110468373,0.47963887198261995,relative_asymp_transmission,40-49,696.0
2020-06-29,0.48150542189809276,0.48439528842522034,0.47859108450130433,relative_asymp_transmission,40-49,696.0
2020-06-30,0.481788689941413,0.4846938336617163,0.4787651948821946,relative_asymp_transmission,40-49,696.0
2020-07-01,0.48193414403265245,0.48515684369510537,0.47894126683394445,relative_asymp_transmission,40-49,696.0
2020-07-02,0.48209151965239616,0.4850988019704826,0.4788756836982569,relative_asymp_transmission,40-49,696.0
2020-07-03,0.4822435764826051,0.4853749707856657,0.4788797473446445,relative_asymp_transmission,40-49,696.0
2020-07-04,0.482338304081327,0.4852475207338012,0.4790216885417971,relative_asymp_transmission,40-49,696.0
2020-07-05,0.4822733683936651,0.4853193097070382,0.4791984675112879,relative_asymp_transmission,40-49,696.0
2020-07-06,0.48234300567163335,0.4851795879837435,0.4791404163982681,relative_asymp_transmission,40-49,696.0
2020-07-07,0.4827086709926741,0.48575732748889844,0.4794920563812324,relative_asymp_transmission,40-49,696.0
2020-07-08,0.4825321058616733,0.48579065844031816,0.47926120674041045,relative_asymp_transmission,40-49,696.0
2020-07-09,0.4827023447690154,0.48557774336577664,0.47969466547030687,relative_asymp_transmission,40-49,696.0
2020-07-10,0.4830388483343665,0.48585699496240525,0.4800521779059978,relative_asymp_transmission,40-49,696.0
2020-07-11,0.48285377616940894,0.48602600614127944,0.47967444770617645,relative_asymp_transmission,40-49,696.0
2020-07-12,0.48262863962306746,0.4856996794939583,0.47964097874921713,relative_asymp_transmission,40-49,696.0
2020-07-13,0.4825977192462686,0.48553950940075397,0.4792691545507515,relative_asymp_transmission,40-49,696.0
2020-07-14,0.4824174371541636,0.4854444567239183,0.4793405148415986,relative_asymp_transmission,40-49,696.0
2020-07-15,0.4825625073365317,0.4854630997944377,0.47950647586386147,relative_asymp_transmission,40-49,696.0
2020-07-16,0.4826466354124324,0.48558315791056067,0.47948468044142917,relative_asymp_transmission,40-49,696.0
2020-07-17,0.48177818311480736,0.4847762034510802,0.47872001754057514,relative_asymp_transmission,40-49,696.0
2020-07-18,0.48187638966383056,0.4847956053575931,0.4787581581746045,relative_asymp_transmission,40-49,696.0
2020-07-19,0.4824340313243177,0.4852603095652499,0.4793461892917573,relative_asymp_transmission,40-49,696.0
2020-07-20,0.48269567123255785,0.4854763032777175,0.47957157444350323,relative_asymp_transmission,40-49,696.0
2020-07-21,0.48277362432761195,0.48584392564994594,0.47942498114126353,relative_asymp_transmission,40-49,696.0
2020-07-22,0.4829286017702796,0.4861305448782385,0.4796284836020783,relative_asymp_transmission,40-49,696.0
2020-07-23,0.48256804725353636,0.4857748554126998,0.47949653363407924,relative_asymp_transmission,40-49,696.0
2020-07-24,0.48288636615948743,0.4858983362083651,0.4795423265668757,relative_asymp_transmission,40-49,696.0
2020-07-25,0.4828099515282942,0.48591235921669335,0.4795587780666539,relative_asymp_transmission,40-49,696.0
2020-07-26,0.48224198574851623,0.4854461827043008,0.4790332418017772,relative_asymp_transmission,40-49,696.0
2020-07-27,0.48251376255375866,0.485812379488989,0.479481622076779,relative_asymp_transmission,40-49,696.0
2020-07-28,0.48287496619139614,0.4861821874350999,0.479641645186333,relative_asymp_transmission,40-49,696.0
2020-07-29,0.4827045132290618,0.48586088370915537,0.4794012295158204,relative_asymp_transmission,40-49,696.0
2020-07-30,0.4825392398760162,0.4856375901821962,0.4793481680511071,relative_asymp_transmission,40-49,696.0
2020-07-31,0.4823932110961578,0.48578181506739465,0.47919664320565414,relative_asymp_transmission,40-49,696.0
2020-08-01,0.4827969996334848,0.48632138049171997,0.47953520145112843,relative_asymp_transmission,40-49,696.0
2020-08-02,0.48307598753522496,0.48641198986856465,0.4797155947619372,relative_asymp_transmission,40-49,696.0
2020-08-03,0.48271599510567953,0.48629311543507026,0.47945927610812644,relative_asymp_transmission,40-49,696.0
2020-08-04,0.48292318541309176,0.4863523549514074,0.47980076868228677,relative_asymp_transmission,40-49,696.0
2020-08-05,0.48285524791249285,0.48618928459072014,0.47961186222231944,relative_asymp_transmission,40-49,696.0
2020-08-06,0.4828342162682474,0.48608324883188736,0.47900843138509275,relative_asymp_transmission,40-49,696.0
2020-08-07,0.48275078058852666,0.48603205773850644,0.4793182919752525,relative_asymp_transmission,40-49,696.0
2020-08-08,0.482550583361141,0.48590418024599746,0.47915585921106896,relative_asymp_transmission,40-49,696.0
2020-08-09,0.48244893071250206,0.4860366343954789,0.47888717083551424,relative_asymp_transmission,40-49,696.0
2020-08-10,0.4818814767399534,0.4854495322381081,0.47861695677907806,relative_asymp_transmission,40-49,696.0
2020-08-11,0.48270447694141894,0.48614471717109986,0.47923935470173823,relative_asymp_transmission,40-49,696.0
2020-08-12,0.48194840523676474,0.48543818110365905,0.4783719684039848,relative_asymp_transmission,40-49,696.0
2020-08-13,0.4828661850409933,0.4865010241520445,0.4792257315351168,relative_asymp_transmission,40-49,696.0
2020-08-14,0.48193261562966816,0.4855734359902168,0.4784637004340381,relative_asymp_transmission,40-49,696.0
2020-08-15,0.4830185470344306,0.48695133525197276,0.4797533419991665,relative_asymp_transmission,40-49,696.0
2020-08-16,0.4839506678272187,0.4875954397685057,0.48032999746152677,relative_asymp_transmission,40-49,696.0
2020-08-17,0.48406628396307727,0.48772372582132933,0.4801563574485192,relative_asymp_transmission,40-49,696.0
2020-08-18,0.48356776503168375,0.4873097728307638,0.4797069277435284,relative_asymp_transmission,40-49,696.0
2020-08-19,0.483871066190778,0.48733938103528796,0.47988860232952313,relative_asymp_transmission,40-49,696.0
2020-08-20,0.4832584415733593,0.4868338741339838,0.47928306859970793,relative_asymp_transmission,40-49,696.0
2020-08-21,0.4830054186816402,0.4865879978520619,0.4791388100118282,relative_asymp_transmission,40-49,696.0
2020-08-22,0.48254825244107125,0.4863341742805742,0.4787110251313593,relative_asymp_transmission,40-49,696.0
2020-08-23,0.4824466772878948,0.4858154516766888,0.4785327839222061,relative_asymp_transmission,40-49,696.0
2020-08-24,0.48224732762460565,0.48570944954660533,0.4780006559019252,relative_asymp_transmission,40-49,696.0
2020-08-25,0.4823264237430034,0.4858581038688892,0.47821564448727033,relative_asymp_transmission,40-49,696.0
2020-08-26,0.482269136246763,0.48595542225059224,0.4780782346482219,relative_asymp_transmission,40-49,696.0
2020-08-27,0.4820918340113861,0.48612755471447283,0.4781505004732383,relative_asymp_transmission,40-49,696.0
2020-08-28,0.4823353826543346,0.48633547225700346,0.4784436644448639,relative_asymp_transmission,40-49,696.0
2020-08-29,0.482004949758425,0.48587417580612396,0.47796303226816256,relative_asymp_transmission,40-49,696.0
2020-08-30,0.48213133193282776,0.4858404146890294,0.47813552915319335,relative_asymp_transmission,40-49,696.0
2020-08-31,0.48275344036722373,0.4867105791274648,0.47853624771178455,relative_asymp_transmission,40-49,696.0
2020-09-01,0.4826255388656122,0.4869332267792809,0.4787831807864811,relative_asymp_transmission,40-49,696.0
2020-09-02,0.48264388104703265,0.4868824570859259,0.4784871659393268,relative_asymp_transmission,40-49,696.0
2020-09-03,0.48284019899096653,0.486985558221733,0.47869634314805626,relative_asymp_transmission,40-49,696.0
2020-09-04,0.48294002094521077,0.48708750051183536,0.4786188678546809,relative_asymp_transmission,40-49,696.0
2020-09-05,0.4830620036099019,0.48719360338897,0.47874138512660097,relative_asymp_transmission,40-49,696.0
2020-09-06,0.4829560101963254,0.4869340784013308,0.47860935906263175,relative_asymp_transmission,40-49,696.0
2020-09-07,0.4829989844079681,0.48734598157055575,0.4788756691523456,relative_asymp_transmission,40-49,696.0
2020-09-08,0.48301685378823933,0.4875310914357664,0.4786870728169297,relative_asymp_transmission,40-49,696.0
2020-09-09,0.4828796775017311,0.48708788096120903,0.47884791676139793,relative_asymp_transmission,40-49,696.0
2020-09-10,0.4828912247345111,0.4868154239505082,0.47902698187970044,relative_asymp_transmission,40-49,696.0
2020-09-11,0.4828297530288536,0.48670360494816756,0.4786822955257939,relative_asymp_transmission,40-49,696.0
2020-09-12,0.482634313359799,0.48676045197852147,0.4784737766821769,relative_asymp_transmission,40-49,696.0
2020-09-13,0.48288537365496653,0.48704040579080793,0.4786644900095512,relative_asymp_transmission,40-49,696.0
2020-09-14,0.48264134986385,0.4868621736284659,0.47854666153450437,relative_asymp_transmission,40-49,696.0
2020-09-15,0.48254284617601184,0.48651511773140876,0.47856661297964515,relative_asymp_transmission,40-49,696.0
2020-09-16,0.4825790151859054,0.4864887625090516,0.47843457451117183,relative_asymp_transmission,40-49,696.0
2020-09-17,0.48264516324143414,0.48692591728587625,0.478284305679075,relative_asymp_transmission,40-49,696.0
2020-09-18,0.482700667316746,0.48685821901372284,0.4784940650582619,relative_asymp_transmission,40-49,696.0
2020-09-19,0.4826270715658495,0.486891895054372,0.478534451987503,relative_asymp_transmission,40-49,696.0
2020-09-20,0.48288998155182095,0.487182764342385,0.4783084342926895,relative_asymp_transmission,40-49,696.0
2020-09-21,0.48285773662588105,0.487187516992957,0.4784772166802467,relative_asymp_transmission,40-49,696.0
2020-09-22,0.48289078675892216,0.48715304626395856,0.47863793809904537,relative_asymp_transmission,40-49,696.0
2020-09-23,0.48297631181412976,0.4872752510902784,0.4786340909570227,relative_asymp_transmission,40-49,696.0
2020-09-24,0.48308195084891187,0.48745895984652804,0.4784277981946614,relative_asymp_transmission,40-49,696.0
2020-09-25,0.4828890356899439,0.48729490107358747,0.4782713954923986,relative_asymp_transmission,40-49,696.0
2020-09-26,0.48281200472813796,0.4873112131952862,0.47839442493962814,relative_asymp_transmission,40-49,696.0
2020-09-27,0.4829178098732509,0.4874199357762916,0.47836510241092267,relative_asymp_transmission,40-49,696.0
2020-09-28,0.4829223847426456,0.48735380258977457,0.47837370835459886,relative_asymp_transmission,40-49,696.0
2020-09-29,0.48319479654973163,0.4873431750783481,0.47828351776178085,relative_asymp_transmission,40-49,696.0
2020-09-30,0.4830720897931151,0.4873033736794091,0.47826160246474503,relative_asymp_transmission,40-49,696.0
2020-10-01,0.4832143151383196,0.4875092541052823,0.4784360254506237,relative_asymp_transmission,40-49,696.0
2020-10-02,0.4833515168223337,0.48762079584998724,0.4786257735651172,relative_asymp_transmission,40-49,696.0
2020-10-03,0.48322341809271474,0.4876802206627984,0.4787457136935031,relative_asymp_transmission,40-49,696.0
2020-10-04,0.4830082431834234,0.48758647489792406,0.4785909300388678,relative_asymp_transmission,40-49,696.0
2020-10-05,0.4831709484666548,0.4873256059615371,0.47838878235860915,relative_asymp_transmission,40-49,696.0
2020-10-06,0.4831409279717426,0.48712547112363636,0.47853427444248503,relative_asymp_transmission,40-49,696.0
2020-10-07,0.48310232360879,0.48752407440055606,0.47844883426763124,relative_asymp_transmission,40-49,696.0
2020-10-08,0.48325663579891415,0.4876712952548711,0.47854991753355,relative_asymp_transmission,40-49,696.0
2020-10-09,0.4833107223323362,0.48757986680984716,0.47863431417699276,relative_asymp_transmission,40-49,696.0
2020-10-10,0.48311372791417156,0.4876087147164433,0.47860480126526495,relative_asymp_transmission,40-49,696.0
2020-10-11,0.4831988224104827,0.4874355880635182,0.4785093155561938,relative_asymp_transmission,40-49,696.0
2020-10-12,0.4832000960058015,0.48747562865324334,0.47840730244607493,relative_asymp_transmission,40-49,696.0
2020-10-13,0.4831681901709307,0.48777620358473117,0.47837789163741223,relative_asymp_transmission,40-49,696.0
2020-10-14,0.48321005760502644,0.48792697958590836,0.47842578175810824,relative_asymp_transmission,40-49,696.0
2020-10-15,0.4835692823452554,0.48798227065725513,0.47883853192579173,relative_asymp_transmission,40-49,696.0
2020-10-16,0.48378340059271874,0.48811794273254155,0.47911530320547,relative_asymp_transmission,40-49,696.0
2020-10-17,0.48396534874515473,0.4881582777459268,0.4794056924713791,relative_asymp_transmission,40-49,696.0
2020-10-18,0.48405685924698827,0.48853499388340565,0.47929426853914453,relative_asymp_transmission,40-49,696.0
2020-10-19,0.4840660317229416,0.48855819315107885,0.4792591798658288,relative_asymp_transmission,40-49,696.0
2020-10-20,0.48397487452222854,0.48825935477860344,0.47923689073342013,relative_asymp_transmission,40-49,696.0
2020-10-21,0.48393623298032473,0.4884607359925098,0.47936103577537675,relative_asymp_transmission,40-49,696.0
2020-10-22,0.4839619583293805,0.4888030641623381,0.4794169270753246,relative_asymp_transmission,40-49,696.0
2020-10-23,0.4839663530224947,0.48847537119246354,0.47931459395492076,relative_asymp_transmission,40-49,696.0
2020-10-24,0.48372005868264256,0.4883604666873398,0.47885911177894125,relative_asymp_transmission,40-49,696.0
2020-10-25,0.48375483362148625,0.4885839414758145,0.47891961643341546,relative_asymp_transmission,40-49,696.0
2020-10-26,0.4835333433831877,0.48848669797742267,0.47888167280976046,relative_asymp_transmission,40-49,696.0
2020-10-27,0.48335792332262323,0.48835468786816383,0.4788934838868605,relative_asymp_transmission,40-49,696.0
2020-10-28,0.4834380922680526,0.4881011829152591,0.4787608700503303,relative_asymp_transmission,40-49,696.0
2020-10-29,0.48341492748771947,0.4879390125967947,0.47878706452148345,relative_asymp_transmission,40-49,696.0
2020-10-30,0.48320187000970594,0.48754297049158674,0.4786027553952336,relative_asymp_transmission,40-49,696.0
2020-10-31,0.4830324975789094,0.48760320517716643,0.47852025407113985,relative_asymp_transmission,40-49,696.0
2020-11-01,0.4833513242509212,0.48774341808580224,0.4785204244601114,relative_asymp_transmission,40-49,696.0
2020-11-02,0.48328152000879826,0.4878479744400377,0.47853649211282556,relative_asymp_transmission,40-49,696.0
2020-11-03,0.48328235432429023,0.4878424703758476,0.47841575982600776,relative_asymp_transmission,40-49,696.0
2020-11-04,0.48328152986270534,0.4879816607973652,0.47864621366973814,relative_asymp_transmission,40-49,696.0
2020-11-05,0.48341065189311005,0.48795134594999395,0.4783139640587031,relative_asymp_transmission,40-49,696.0
2020-11-06,0.48329660007506225,0.4879508653744948,0.4783324288199049,relative_asymp_transmission,40-49,696.0
2020-11-07,0.48334799351182456,0.48803411850992956,0.4784751989543481,relative_asymp_transmission,40-49,696.0
2020-11-08,0.48330045870585225,0.48802169733210465,0.47834405600613333,relative_asymp_transmission,40-49,696.0
2020-11-09,0.48338345871700394,0.4878218909961154,0.47864814348950685,relative_asymp_transmission,40-49,696.0
2020-11-10,0.4835818324783812,0.4885728973375075,0.4785565309592605,relative_asymp_transmission,40-49,696.0
2020-11-11,0.48357112886249476,0.48846436351979017,0.4787349231256554,relative_asymp_transmission,40-49,696.0
2020-11-12,0.4839468975731381,0.4885881295522876,0.4788296640428962,relative_asymp_transmission,40-49,696.0
2020-11-13,0.483909846383616,0.4887059813286306,0.47883098956367576,relative_asymp_transmission,40-49,696.0
2020-11-14,0.4840546153683367,0.48858757530929303,0.478955255567297,relative_asymp_transmission,40-49,696.0
2020-11-15,0.4840292884850651,0.48867097115335517,0.47897761825241536,relative_asymp_transmission,40-49,696.0
2020-11-16,0.4843033419431149,0.4887827906055128,0.4793790313085722,relative_asymp_transmission,40-49,696.0
2020-11-17,0.48387910355151154,0.48823081822634096,0.4789276035889529,relative_asymp_transmission,40-49,696.0
2020-11-18,0.48399651692883894,0.4888266856795824,0.47915172261825323,relative_asymp_transmission,40-49,696.0
2020-11-19,0.4838254506417272,0.48862392292601603,0.4789320779035943,relative_asymp_transmission,40-49,696.0
2020-11-20,0.4838133834895291,0.48868916856914874,0.4789304141782819,relative_asymp_transmission,40-49,696.0
2020-11-21,0.4837991558113531,0.488634289304716,0.47933626989424477,relative_asymp_transmission,40-49,696.0
2020-11-22,0.483780093983765,0.488872413085255,0.4792485202522156,relative_asymp_transmission,40-49,696.0
2020-11-23,0.4838039691742446,0.4885753056953363,0.4790918436002808,relative_asymp_transmission,40-49,696.0
2020-11-24,0.48379015813959014,0.4883872176775465,0.4790126198494786,relative_asymp_transmission,40-49,696.0
2020-11-25,0.48363198877581,0.4883834618306714,0.47895378216911433,relative_asymp_transmission,40-49,696.0
2020-11-26,0.4836956880600929,0.48836690999652344,0.4789043422037584,relative_asymp_transmission,40-49,696.0
2020-11-27,0.48359939724909495,0.48830671800295383,0.47865807282955697,relative_asymp_transmission,40-49,696.0
2020-11-28,0.4836226909706816,0.48834122386440276,0.47893118085820174,relative_asymp_transmission,40-49,696.0
2020-11-29,0.4836159614935083,0.48845434877903965,0.47891068907287027,relative_asymp_transmission,40-49,696.0
2020-11-30,0.48337113030979406,0.48836646171171816,0.47859966028782325,relative_asymp_transmission,40-49,696.0
2020-12-01,0.48317430048046817,0.4879229364764232,0.478135568825079,relative_asymp_transmission,40-49,696.0
2020-12-02,0.48301776927714457,0.4876618784138444,0.47828410689360246,relative_asymp_transmission,40-49,696.0
2020-12-03,0.48296510725698716,0.48748109926582556,0.4780713279524091,relative_asymp_transmission,40-49,696.0
2020-12-04,0.4830551857908265,0.4876586128427869,0.4780587886067416,relative_asymp_transmission,40-49,696.0
2020-12-05,0.4829994888945739,0.48755719413982873,0.4780747596608711,relative_asymp_transmission,40-49,696.0
2020-12-06,0.4829883187323203,0.4879764670354675,0.4779636455130233,relative_asymp_transmission,40-49,696.0
2020-12-07,0.4832830540395499,0.4877715300801465,0.47839708849179824,relative_asymp_transmission,40-49,696.0
2020-12-08,0.4830266655705474,0.48768261853286,0.4783989491571015,relative_asymp_transmission,40-49,696.0
2020-12-09,0.48336662314944717,0.4879562390784255,0.4784335538341374,relative_asymp_transmission,40-49,696.0
2020-12-10,0.4832382040990152,0.4880751337708895,0.4786810725774818,relative_asymp_transmission,40-49,696.0
2020-12-11,0.4831167372988215,0.48795473890813573,0.47815305598701885,relative_asymp_transmission,40-49,696.0
2020-12-12,0.48324889062504106,0.48828471195945117,0.47866252523039,relative_asymp_transmission,40-49,696.0
2020-12-13,0.48332360985898326,0.48825848415555495,0.4783081323907023,relative_asymp_transmission,40-49,696.0
2020-12-14,0.4831614710583713,0.48809882669048094,0.4781265288845874,relative_asymp_transmission,40-49,696.0
2020-12-15,0.483105268709483,0.4875944493658488,0.47838618285101425,relative_asymp_transmission,40-49,696.0
2020-12-16,0.4831965236600694,0.4878291824144578,0.4782199681328588,relative_asymp_transmission,40-49,696.0
2020-12-17,0.482893486617631,0.48773573042642515,0.4780570508117962,relative_asymp_transmission,40-49,696.0
2020-12-18,0.48297176955008025,0.487811967187658,0.47823517366660007,relative_asymp_transmission,40-49,696.0
2020-12-19,0.482792552718425,0.48707997666336167,0.4779007017033314,relative_asymp_transmission,40-49,696.0
2020-12-20,0.48267279386533896,0.48715288984718275,0.47799631149117794,relative_asymp_transmission,40-49,696.0
2020-12-21,0.4824297589740481,0.4869871825456444,0.47793489110446463,relative_asymp_transmission,40-49,696.0
2020-12-22,0.4823788539769227,0.48677282106827874,0.4774592657797872,relative_asymp_transmission,40-49,696.0
2020-12-23,0.48243259887686185,0.4869132532818973,0.47748702802947146,relative_asymp_transmission,40-49,696.0
2020-12-24,0.48246772421446593,0.4871004711784703,0.4774074489515592,relative_asymp_transmission,40-49,696.0
2020-12-25,0.4825341575055583,0.4874714383397104,0.4776928157786554,relative_asymp_transmission,40-49,696.0
2020-12-26,0.48230980774563403,0.4871377409091898,0.4774028232401067,relative_asymp_transmission,40-49,696.0
2020-12-27,0.4824075971434444,0.4870125633600853,0.47737389034699684,relative_asymp_transmission,40-49,696.0
2020-12-28,0.48227692601394384,0.48703294958257365,0.4775383545440875,relative_asymp_transmission,40-49,696.0
2020-12-29,0.48269321702348345,0.487262495678146,0.47795611048387654,relative_asymp_transmission,40-49,696.0
2020-12-30,0.482918807373134,0.48757337251587374,0.4781475405222357,relative_asymp_transmission,40-49,696.0
2020-12-31,0.48312273169732933,0.4875604218243867,0.47862255592503333,relative_asymp_transmission,40-49,696.0
2021-01-01,0.4832537039583502,0.4878756132155907,0.47893200900827815,relative_asymp_transmission,40-49,696.0
2021-01-02,0.48291683010318887,0.4877750922848591,0.4786548940695208,relative_asymp_transmission,40-49,696.0
2021-01-03,0.4824779643098272,0.48749929508013595,0.47782097482638614,relative_asymp_transmission,40-49,696.0
2021-01-04,0.48164450007278886,0.4866831723989636,0.4773354018868004,relative_asymp_transmission,40-49,696.0
2021-01-05,0.4815269048715305,0.48671967844886826,0.4772701299344188,relative_asymp_transmission,40-49,696.0
2021-01-06,0.4814335648815824,0.48616876233998885,0.47702604307074187,relative_asymp_transmission,40-49,696.0
2021-01-07,0.48141781803966416,0.4860488828437921,0.47679048773922245,relative_asymp_transmission,40-49,696.0
2021-01-08,0.48156876490089756,0.4862167576079902,0.4772774059477713,relative_asymp_transmission,40-49,696.0
2021-01-09,0.4813275770221537,0.48576928802085495,0.4767943174049179,relative_asymp_transmission,40-49,696.0
2021-01-10,0.48106753245208983,0.4856680489392493,0.4766182687848943,relative_asymp_transmission,40-49,696.0
2021-01-11,0.480932132815559,0.48553604801064093,0.4765811801571437,relative_asymp_transmission,40-49,696.0
2021-01-12,0.48097100229627854,0.48544635630109356,0.47682276541217566,relative_asymp_transmission,40-49,696.0
2021-01-13,0.48091885792608113,0.4855495650035978,0.47663651437459653,relative_asymp_transmission,40-49,696.0
2020-03-06,1.3626118870556971,1.3656743196908363,1.359494779667459,theta,40-49,696.0
2020-03-07,1.3624894486145223,1.3657391883313876,1.3593895648054202,theta,40-49,696.0
2020-03-08,1.3625086986802923,1.3659750512452136,1.3590758558170724,theta,40-49,696.0
2020-03-09,1.3624909793941997,1.3662066160595416,1.3587540779691696,theta,40-49,696.0
2020-03-10,1.3624979048555426,1.366416936949921,1.3585136604119157,theta,40-49,696.0
2020-03-11,1.3625831445409466,1.3665504414059306,1.3585808034671447,theta,40-49,696.0
2020-03-12,1.3626987623247786,1.3666673658639734,1.3584168814209934,theta,40-49,696.0
2020-03-13,1.362590800752247,1.3666521043103905,1.3584050334668236,theta,40-49,696.0
2020-03-14,1.3625535323257518,1.3668466082527622,1.358147650345463,theta,40-49,696.0
2020-03-15,1.3624999628572159,1.3670135861201764,1.3581640893508087,theta,40-49,696.0
2020-03-16,1.3625041160426399,1.3671578459815419,1.3579895245369222,theta,40-49,696.0
2020-03-17,1.3625342552812953,1.3673675701359955,1.3578730722035735,theta,40-49,696.0
2020-03-18,1.3623892487642104,1.3676017743964177,1.3574834159300948,theta,40-49,696.0
2020-03-19,1.36241769955114,1.3676284159415344,1.3574533605931527,theta,40-49,696.0
2020-03-20,1.3625431359463245,1.3679429355593717,1.357190825256298,theta,40-49,696.0
2020-03-21,1.362679329026927,1.3678345294039822,1.3570509514659246,theta,40-49,696.0
2020-03-22,1.362619175202496,1.3680613475137784,1.3568408362773545,theta,40-49,696.0
2020-03-23,1.3627042038201094,1.3680944302287172,1.3566616802078397,theta,40-49,696.0
2020-03-24,1.3625163564250848,1.3681655768105496,1.3565520489316119,theta,40-49,696.0
2020-03-25,1.3625321828560901,1.368233146865068,1.3564024524719356,theta,40-49,696.0
2020-03-26,1.3624354759079498,1.3685138617419272,1.3560893710674233,theta,40-49,696.0
2020-03-27,1.3624479644966403,1.3687373964290885,1.3563083494806059,theta,40-49,696.0
2020-03-28,1.3623195121866196,1.3686522566659147,1.3562236455255232,theta,40-49,696.0
2020-03-29,1.3624083380488345,1.3686595675772355,1.3558491424863124,theta,40-49,696.0
2020-03-30,1.3623589251015267,1.3690403629233168,1.355724957109518,theta,40-49,696.0
2020-03-31,1.3623679938805937,1.3689053969061336,1.3556408968506055,theta,40-49,696.0
2020-04-01,1.3623226304790321,1.3689538517356685,1.3554170672434098,theta,40-49,696.0
2020-04-02,1.36252286073986,1.3692421296807122,1.3553199564279035,theta,40-49,696.0
2020-04-03,1.3623998850503451,1.3690719517611327,1.3552418679432003,theta,40-49,696.0
2020-04-04,1.3622826523366824,1.3693747356495307,1.355058466760252,theta,40-49,696.0
2020-04-05,1.3624264040659129,1.3695145276481937,1.3550545656393675,theta,40-49,696.0
2020-04-06,1.3626605138369678,1.3697690214277123,1.3546147219397198,theta,40-49,696.0
2020-04-07,1.3623472543697837,1.369797898119603,1.3543695554868078,theta,40-49,696.0
2020-04-08,1.362175917448076,1.3696203711643729,1.3544827306231368,theta,40-49,696.0
2020-04-09,1.3625049472459811,1.3697855847537603,1.3543193193697323,theta,40-49,696.0
2020-04-10,1.3626771132780748,1.3699908686967168,1.3543813598118255,theta,40-49,696.0
2020-04-11,1.3625699723364602,1.3702356082326042,1.3542477721203383,theta,40-49,696.0
2020-04-12,1.3627359949505338,1.37011147230185,1.3540519023464874,theta,40-49,696.0
2020-04-13,1.3630241280099409,1.3703872268618607,1.3539698393170267,theta,40-49,696.0
2020-04-14,1.362662857439526,1.370349220288537,1.3537326648482775,theta,40-49,696.0
2020-04-15,1.3627296847697148,1.3702757068343336,1.3539241861741613,theta,40-49,696.0
2020-04-16,1.3628266645537999,1.370725949513647,1.3539719873930798,theta,40-49,696.0
2020-04-17,1.3628032960714702,1.3707741055801268,1.3538867670325672,theta,40-49,696.0
2020-04-18,1.3628477969138404,1.3707671214082802,1.3538865002107259,theta,40-49,696.0
2020-04-19,1.3627272163880573,1.3709290210551703,1.3535617384671916,theta,40-49,696.0
2020-04-20,1.3629053508999982,1.3708930424979684,1.353895659422588,theta,40-49,696.0
2020-04-21,1.362850374659455,1.3706448856402813,1.3538251372272763,theta,40-49,696.0
2020-04-22,1.3629023649541283,1.3706507742416958,1.3538803317617494,theta,40-49,696.0
2020-04-23,1.3625651784831434,1.3706197496592383,1.3536430038469516,theta,40-49,696.0
2020-04-24,1.3626707387701114,1.3716782660348572,1.3532410136319528,theta,40-49,696.0
2020-04-25,1.3629219474314143,1.3718648010360441,1.3536740149874984,theta,40-49,696.0
2020-04-26,1.362770457748081,1.3715534673520193,1.353992979145005,theta,40-49,696.0
2020-04-27,1.362569817611114,1.3720479133197783,1.353948111204282,theta,40-49,696.0
2020-04-28,1.3624132774925242,1.3716374847448236,1.35393762122249,theta,40-49,696.0
2020-04-29,1.3623796853701928,1.3716654465297078,1.3538350393542842,theta,40-49,696.0
2020-04-30,1.3623579368544054,1.371738222924245,1.3534048937235692,theta,40-49,696.0
